astronautics and aeronautics :4258
g h lh :6
g h hh :6
fy 1977 would :6
fy 1973 and :6
fy 1972 to :6
fy 1969 nasa :6
fy 1966 budget :6
future space station :6
future space exploration :6
future manned spacecraft :6
further testing of :6
further exploration of :6
funds for a :6
funding would be :6
full thrust of :6
full flight duration :6
full advantage of :6
fuel consumption by :6
ft and speed :6
ft and a :6
ft altitude at :6
from yandenberg afb :6
from woomera australia :6
from wintertime westerly :6
from washington to :6
from washington dc :6
from voyager 1 :6
from van denberg :6
from the west :6
from the upper :6
from the target :6
from the suns :6
from the skylab :6
from the site :6
from the point :6
from the outset :6
from the equator :6
from the american :6
from terls carrying :6
from statements in :6
from space to :6
from space of :6
from space investment :6
from poker flats :6
from plesetsk entered :6
from paris to :6
from orbit to :6
from one of :6
from oct 1 :6
from ocean of :6
from north american :6
from nasa the :6
from nasa marshall :6
from nasa in :6
from nasa for :6
from mariner iv :6
from mariner 9 :6
from ksc on :6
from kagoshima space :6
from ground and :6
from fort churchill :6
from etr with :6
from esmc at :6
from earth on :6
from chico calif :6
from baikonur into :6
from arenosillo spain :6
from apollo 16 :6
from an orbiting :6
from ames research :6
from altitudes of :6
from above the :6
from a us :6
from a number :6
from a group :6
from 1968 to :6
from 1961 to :6
from 16 to :6
frequency telemetry transmitters :6
french centre national :6
fred l whipple :6
frank d drake :6
frank a bogart :6
fourth in a :6
fourstage scout launch :6
four times the :6
four nikecajun sounding :6
foundation reported that :6
found to have :6
forward to the :6
forward and aft :6
forrest s petersen :6
former secretary of :6
former nasa director :6
former manager of :6
forces of the :6
forces of nature :6
forced postponement of :6
force satellite control :6
force satellite communications :6
force planned to :6
force geophysics laboratory :6
force for research :6
for work to :6
for which he :6
for west german :6
for vstol aircraft :6
for voyager program :6
for use during :6
for us participation :6
for two additional :6
for tv coverage :6
for transfer to :6
for time in :6
for three days :6
for those who :6
for this country :6
for the time :6
for the task :6
for the strategic :6
for the solar :6
for the operation :6
for the naval :6
for the more :6
for the longest :6
for the full :6
for the federal :6
for the energy :6
for the day :6
for the center :6
for that matter :6
for tests of :6
for space technology :6
for space missions :6
for space flights :6
for soviet programs :6
for skylab program :6
for shuttle flights :6
for short takeoff :6
for several hours :6
for satellite business :6
for review of :6
for remainder of :6
for recovery and :6
for rd in :6
for preparation of :6
for possible future :6
for photoreconnaissance with :6
for part of :6
for outstanding contribution :6
for operation in :6
for new space :6
for navigation and :6
for national defense :6
for nasa use :6
for modifications to :6
for manned systems :6
for manned orbiting :6
for manned apollo :6
for manned and :6
for management operations :6
for management development :6
for long space :6
for life on :6
for launching of :6
for its next :6
for invention of :6
for international communications :6
for installation and :6
for industry and :6
for his leadership :6
for ground testing :6
for grand tour :6
for gemini and :6
for fy 1973 :6
for flight testing :6
for first 10 :6
for federal scientific :6
for failure of :6
for experiments in :6
for evaluating vehicle :6
for energy programs :6
for effects of :6
for earth and :6
for each mission :6
for domestic use :6
for developing a :6
for detection of :6
for design study :6
for design fabrication :6
for design construction :6
for delivery by :6
for definition of :6
for damage caused :6
for costs of :6
for congress to :6
for award of :6
for apollo 15 :6
for apollo 13 :6
for an hour :6
for an advanced :6
for aeronautics nae :6
for advanced development :6
for about one :6
for a us :6
for a safe :6
for a rescue :6
for a national :6
for a more :6
for a global :6
for a future :6
for a first :6
for a better :6
for 56 days :6
for 30 sec :6
for 1972 launch :6
for 1972 and :6
flyby of venus :6
flyby of the :6
flyby of jupiter :6
fly by the :6
fly as a :6
flown to ksc :6
flown on an :6
flown by capt :6
flown aboard the :6
florence guggenheim international :6
flights will be :6
flights that have :6
flights a year :6
flight was successful :6
flight was first :6
flight version of :6
flight unit to :6
flight to date :6
flight to be :6
flight time of :6
flight test at :6
flight research facility :6
flight research centers :6
flight path of :6
flight path and :6
flight of x15 :6
flight of titan :6
flight of soyuz :6
flight of astronaut :6
flight in space :6
flight in february :6
flight he said :6
flight hardware and :6
flight from new :6
flight from cape :6
flight for the :6
flight down the :6
flight director for :6
flight crews and :6
flight control systems :6
flight centers msfc :6
flight center which :6
flight center managed :6
flight and was :6
flight after air :6
flight across the :6
flew x—15 no :6
fletcher as nasa :6
flash fire in :6
five years and :6
five times the :6
five nikeapache sounding :6
five minutes of :6
five hours after :6
fit into the :6
fiscal year 1971 :6
first xray observations :6
first time during :6
first time as :6
first step on :6
first spacelab flight :6
first soviet manned :6
first satellite designed :6
first public demonstration :6
first photos of :6
first operational spacecraft :6
first of these :6
first men to :6
first liquidfuel rocket :6
first launch was :6
first launch in :6
first launch from :6
first in which :6
first evidence of :6
first demonstration of :6
first carried a :6
first 10 min :6
fired the apogee :6
findings would be :6
findings indicated that :6
find the cause :6
fields such as :6
field enterprises educational :6
few of the :6
feet from the :6
federation of government :6
federal womens award :6
federal scientific and :6
federal obligations for :6
federal ministry for :6
federal energy office :6
february 26 nasa :6
feb 27 cosmos :6
feb 16 1965 :6
fbis moscow world :6
fbis carried a :6
fate of the :6
farther from the :6
far superior to :6
far more than :6
far in the :6
far beyond the :6
falls church va :6
failed to return :6
failed to respond :6
failed to reignite :6
fail to meet :6
facility near new :6
facility for the :6
facilities at the :6
facilities at nasa :6
facilities and the :6
fabrication and test :6
fabrication and assembly :6
fabricate test and :6
fabricate and test :6
f mckee usaf :6
f hornig director :6
eyes of the :6
extension to contract :6
extension brought total :6
extended periods of :6
expressed concern over :6
exposure of the :6
exposed to space :6
explosion was not :6
exploring the moon :6
explorer iue satellite :6
explorer 42 small :6
exploration beyond the :6
exploration and peaceful :6
exploration and exploitation :6
exploded as planned :6
experiments would study :6
experiments were turned :6
experiments were functioning :6
experiments turned on :6
experiments had shown :6
experiments from wallops :6
experiments could be :6
experiments and to :6
experiments and spacecraft :6
experiments and all :6
experimental objectives were :6
experiment was successful :6
experiment scheduled to :6
experiment released 4 :6
experiment provided by :6
experiment package alsep :6
experiment on the :6
experiment conducted by :6
expendable launch vehicle :6
expected to reduce :6
expected to last :6
expected to improve :6
expected to go :6
expected to affect :6
expected lifetime was :6
existing contract with :6
existed on mars :6
executive secretary and :6
executive assistant to :6
exchange of data :6
exchange information on :6
exceptional service award :6
excellent data were :6
exact cause of :6
evolution of life :6
every effort to :6
every area of :6
every 18 days :6
events of 1062 :6
events in the :6
evening star and :6
even with the :6
even before the :6
evaluation of a :6
evaluating vehicle performance :6
european space technology :6
european nuclear research :6
european atomic energy :6
europe and the :6
etr by threestage :6
etr by atlascentaur :6
etc weight of :6
etb s s :6
etam w va :6
estimated to have :6
estimated to cost :6
estimate of the :6
established in 1958 :6
establish a national :6
escape system and :6
erected on the :6
era of space :6
equipment such as :6
equipment on the :6
equipment at the :6
equipment and procedures :6
equipment and a :6
equatorial orbit over :6
equal to that :6
environment in which :6
entire lunar surface :6
entered transfer orbit :6
engineers would be :6
engineering inc payload :6
engineering experiments to :6
engineering aspects of :6
engineering and science :6
engineering and management :6
engineer in the :6
engine would have :6
engine was being :6
engine of the :6
engine and airframe :6
energy of the :6
energy and the :6
energetic particles satellite :6
ends enclosed in :6
ended in a :6
end of their :6
end of november :6
end of january :6
end of 1974 :6
end of 1972 :6
end of 1966 :6
end of 1965 :6
employees of the :6
employee of the :6
employed by the :6
emitted from the :6
emitted by the :6
emission of radiation :6
embassy in washington :6
elliptical orbit to :6
elliot m see :6
electrooptical systems inc :6
electron and proton :6
electrical power to :6
electric propulsion systems :6
electric co would :6
electric co to :6
eleanor h ritchie :6
eight satellites launched :6
efforts to develop :6
effort of the :6
efficiency of the :6
effects on earths :6
effects of spaceflight :6
effects of radiation :6
effective date of :6
effect of weightlessness :6
effect of a :6
edwin p hartman :6
edwards afb in :6
edwards afb for :6
edwards afb and :6
edt july 21 :6
edt july 20 :6
edt into a :6
editorial in aviation :6
editor was mrs :6
ed history of :6
economic impact of :6
echo ii passive :6
eastern united states :6
east of the :6
earths ozone layer :6
earths natural resources :6
earth with a :6
earth the first :6
earth resources surveys :6
earth resources satellites :6
earth resources laboratory :6
earth resources from :6
earth orbits and :6
earth orbit that :6
earth on its :6
earth and venus :6
earth and traveling :6
earth and then :6
earth and sun :6
early in 1985 :6
earlier in 1978 :6
each of two :6
each of four :6
each consisting of :6
each additional minute :6
e webb to :6
e webb as :6
e teague d—tex :6
e mueller associate :6
e halaby announced :6
dust particles from :6
during which time :6
during this decade :6
during the winter :6
during the week :6
during the transfer :6
during the previous :6
during the eclipse :6
during september nasa :6
during second eva :6
during october nasa :6
during most of :6
during march nasa :6
during lunar landing :6
during june nasa :6
during january nasa :6
during fy 1975 :6
during april astronautics :6
during apollo 16 :6
during and after :6
during a press :6
