objective continuation of outer space investigations :522
usaf launched unidentified satellite on titan :4
usaf flew x15 no 1 to :4
usaf and nasa test pilot fitzhugh :4
usaf aerospace research pilot school edwards :4
us ussr uk and two other :4
us national aeronautics and space administration :4
urban developmentspacescienceveterans appropriations bill that included :4
upper atmosphere and outer space44 description :4
upper atmosphere and outer space4 description :4
unofficial do not take into account :4
unmanned spacecraft to land on moon :4
unmanned and 3 were manned soyuz :4
univ of new york at stony :4
univ of michigan experiment to study :4
univ of arizonas lunar and planetary :4
united states united states aeronautics and :4
unidentified satellite from vandenberg afb with :4
unidentified satellite from vandenberg afb using :4
unidentified satellite from vandenberg afb calif :4
unidentified reconnaissance satellite from vandenberg air :4
unesco united nations educational scientific and :4
understanding nasas past aids in understanding :4
understanding its present situation and illuminates :4
under secretary of the air force :4
under overall direction of nasa office :4
two sounding rockets from churchill research :4
two flights each and two had :4
tv cameras infrared sensors and actinometric :4
trim and lifttodrag data with 40° :4
transponders providing 12 tv channels and :4
transponder command control system main engine :4
transmitters telemetry system 4 batteries 6 :4
transmitters 2 spincontrol systems magnetic coil :4
transfer lm ascent stage deorbited and :4
trails from five groundbased camera sites :4
tracking and data relay satellite tdrs :4
tracking and data acquisition gerald m :4
tracking and communications were the responsibility :4
total weight unavailable objective investigation of :4
total weight 70 tons excluding payload :4
total weight 2100 pounds approximate including :4
total value of the contract to :4
tos system gsfc was responsible for :4
took mans first step on moon :4
today from ksc the space shuttle :4
to the smithsonian institutions national air :4
to the office of management and :4
to the national aeronautics and space :4
to the energy research and development :4
to the congress from the president :4
to study the sun and its :4
to study behavior of liquid hydrogen :4
to send men to the moon :4
to send a man to the :4
to saturn a technological history of :4
to retrieve film from sm camera :4
to prove out design develop technology :4
to place satellite into transfer orbit :4
to orbiting space station description unavailable :4
to operate out to lunar distances :4
to north american rockwell corp for :4
to negotiate a costplusawardfee contract for :4
to nasa goddard space flight center :4
to monitor space for violations of :4
to measure intensity and energy spectra :4
to marshall space flight center for :4
to h allen smith jet propulsion :4
to expand our knowledge of the :4
to dr james c fletcher nasa :4
to develop a permanently manned space :4
to committee on science and astronautics :4
to collect data on celestial xray :4
to classify performance of both the :4
to boost 850lb spacecraft into 100mi :4
titans a history of project gemini :4
titan iiibagena total weight not available :4
titan iiib total weight not available :4
tiros operational satellite tos system from :4
time at nasa marshall space flight :4
through the transfer orbit so the :4
through the sixth history symposia of :4
those relevant to search for extraterrestrial :4
thomas otoole said in washington post :4
this was the first time the :4
this volume would be less reliable :4
this chronology of major nasa launches :4
third through the sixth history symposia :4
these launches appears in appendix a :4
these divisions are necessarily arbitrary many :4
their history has been relegated to :4
their dates have been kept in :4
the year the entire manuscript is :4
the wright brothers memorial trophy for :4
the white sands missile range n :4
the western test range at vandenberg :4
the west coast of south america :4
the ussr from baykonur cosmodrome into :4
the us national aeronautics and space :4
the us house science and technology :4
the us had made 31 manned :4
the us air force systems command :4
the univ of illinois and the :4
the united states united states aeronautics :4
the united states as well as :4
the united nations educational scientific and :4
the transfer orbit so the satellite :4
the total value of the contract :4
the third through the sixth history :4
the third and final manned skylab :4
the technical editor was mrs carrie :4
the table came from goddard space :4
the surface of the moon and :4
the strategic defense initiative sdi program :4
the state univ of new york :4
the spacecraft entered orbit with a :4
the space shuttles solidfuel rocket booster :4
the soviet press translations from the :4
the soviet academy of sciences announced :4
the smithsonians national air and space :4
the skylab orbital workshop launched may :4
the sixth history symposia of the :4
the shuttle approach and landing test :4
the shoulders of titans a history :4
the senate confirmed the nomination of :4
the senate committee on government operations :4
the science and technology of space :4
the rocket reached an altitude of :4
the responsibility of jploperated deep space :4
the report to the congress from :4
the red planet 19581978 nasa sp4212 :4
the proposed permanently manned space station :4
the project offices in nasa hq :4
the principal user of this system :4
the practical returns from space investment :4
the peoples republic of china to :4
the peaceful uses of atomic energy :4
the outer reaches of the solar :4
the office of tracking and data :4
the national space technology laboratories nstl :4
the national academy of engineering in :4
the nasa office of manned space :4
the moon and return him safely :4
the mercury gemini and apollo programs :4
the massachusetts institute of technology mit :4
the lunar orbiter program nasa tm :4
the limitation of strategic offensive arms :4
